Product Name,Original Price,Clearance Price,Percentage Off,Product Category,Product Code,Rating,Link
Replacement Filter for 43-6236,24.99,1.93,92.0,cleaning,043-6656-2,0.0,https://www.canadiantire.ca/en/pdp/replacement-filter-for-43-6236-0436656p.html#srp
"Perky Pet Scoop N’ Fill™ Plastic Bird Seed Scoop, 4 Cups, Yellow",5.99,1.93,68.0,pet-care,142-0321-8,0.0,https://www.canadiantire.ca/en/pdp/perky-pet-scoop-n-fill-plastic-bird-seed-scoop-4-cups-yellow-1420321p.html#srp
Dirt Devil Type F52 Vacuum Filter,14.99,0.93,94.0,cleaning,043-6777-4,0.0,https://www.canadiantire.ca/en/pdp/dirt-devil-type-f52-vacuum-filter-0436777p.html#srp
"Petco Tweed Dog Collar, Adjustable, Small, Pink",10.99,4.43,60.0,pet-care,142-4437-0,2.2,https://www.canadiantire.ca/en/pdp/petco-tweed-dog-collar-adjustable-small-pink-1424437p.html#srp
Ipex Non-Metallic Conduit,0.69,0.33,52.0,electrical,052-1245-8,0.0,https://www.canadiantire.ca/en/pdp/ipex-non-metallic-conduit-0521245p.html#srp
Outdoor Cap® Mossy Oak Bottomland Cap,13.99,4.43,68.0,hunting,075-3448-0,0.0,https://www.canadiantire.ca/en/pdp/outdoor-cap-mossy-oak-bottomland-cap-0753448p.html#srp
Motion Sensor LED Nightlight with Holding Ring,17.99,2.43,86.0,home-decor,052-6852-2,1.0,https://www.canadiantire.ca/en/pdp/motion-sensor-led-nightlight-with-holding-ring-0526852p.html#srp
Barnett Archery Replacement Parts for Youth Crossbow,10.99,0.63,94.0,hunting,075-5261-0,5.0,https://www.canadiantire.ca/en/pdp/barnett-archery-replacement-parts-for-youth-crossbow-0755261p.html#srp
Duck Tape,,5.99,,paint,199-2584X,4.9,https://www.canadiantire.ca/en/pdp/duck-tape-1990736p.html#srp
"Refresh Mini Car Diffuser, 2-pk",,4.99,,car-care-accessories,037-2867X,2.5,https://www.canadiantire.ca/en/pdp/refresh-mini-car-diffuser-2-pk-0372867p.html#srp
"Fan Mats NHL Edmonton Oilers Steering Wheel Cover, Black",19.99,9.93,50.0,car-care-accessories,032-4482-2,0.0,https://www.canadiantire.ca/en/pdp/fan-mats-nhl-edmonton-oilers-steering-wheel-cover-black-0324482p.html#srp
Black & Decker Smartech Pre-Filter,12.99,0.93,93.0,cleaning,043-8098-8,0.0,https://www.canadiantire.ca/en/pdp/black-decker-smartech-pre-filter-0438098p.html#srp
"Lindt LindorAssorted Chocolate Mini Eggs, 300-g",12.99,6.49,50.0,food-drink,151-4151-6,4.5,https://www.canadiantire.ca/en/pdp/lindt-lindorassorted-chocolate-mini-eggs-300-g-1514151p.html#srp
StayAway Refill,14.99,2.23,85.0,pet-care,042-1893-8,4.6,https://www.canadiantire.ca/en/pdp/stayaway-refill-0421893p.html#srp
Samsung S7 Shell Case,19.99,1.43,93.0,car-care-accessories,035-5295-6,0.0,https://www.canadiantire.ca/en/pdp/samsung-s7-shell-case-0355295p.html#srp
"Star Wars Decal Kit, 10-pc",14.99,1.23,92.0,car-care-accessories,037-0790-2,2.0,https://www.canadiantire.ca/en/pdp/star-wars-decal-kit-10-pc-0370790p.html#srp
"Grease Fittings, 8601",4.39,0.43,90.0,auto-maintenance,028-2961-6,0.0,https://www.canadiantire.ca/en/pdp/grease-fittings-8601-0282961p.html#srp
"Testors Craft Acrylic Paint, Fluorescent Orange, 59-mL",5.99,0.43,93.0,paint,048-8029-4,4.8,https://www.canadiantire.ca/en/pdp/testors-craft-acrylic-paint-fluorescent-orange-59-ml-0488029p.html#srp
Replacement HEPA Filter for 43-6085,14.99,0.93,94.0,cleaning,043-6646-6,0.0,https://www.canadiantire.ca/en/pdp/replacement-hepa-filter-for-43-6085-0436646p.html#srp
"Grease Fittings, 8601",4.39,0.43,90.0,auto-maintenance,028-2961-6,0.0,https://www.canadiantire.ca/en/pdp/grease-fittings-8601-0282961p.html#srp
"Testors Craft Acrylic Paint, Fluorescent Orange, 59-mL",5.99,0.43,93.0,paint,048-8029-4,4.8,https://www.canadiantire.ca/en/pdp/testors-craft-acrylic-paint-fluorescent-orange-59-ml-0488029p.html#srp
Batman Kids Plastic Garden Cultivator,,2.93,,outdoor-tools,299-8086-8,0.0,https://www.canadiantire.ca/en/pdp/batman-kids-plastic-garden-cultivator-2998086p.html#srp
NOMA 50W Quartz Halogen Lamp,7.99,0.93,88.0,electrical,052-5259-2,0.0,https://www.canadiantire.ca/en/pdp/noma-50w-quartz-halogen-lamp-0525259p.html#srp
"LED Recessed Lighting Kit, 3-in",99.99,4.93,95.0,home-decor,052-6819-4,0.0,https://www.canadiantire.ca/en/pdp/led-recessed-lighting-kit-3-in-0526819p.html#srp
Hillman Adhesive Hangers with Eyes,4.49,0.73,84.0,hardware,161-9038-4,0.0,https://www.canadiantire.ca/en/pdp/hillman-adhesive-hangers-with-eyes-1619038p.html#srp
"Fan Mats NHL Edmonton Oilers Seat Cover, Black",29.99,6.43,79.0,car-care-accessories,032-6725-4,2.0,https://www.canadiantire.ca/en/pdp/fan-mats-nhl-edmonton-oilers-seat-cover-black-0326725p.html#srp
"PAWS UP! Pork Rawhide Twists Dog Treats, 6-in, 10-Pk, 300-g",7.99,4.43,45.0,pet-care,142-3175-8,3.9,https://www.canadiantire.ca/en/pdp/paws-up-pork-rawhide-twists-dog-treats-6-in-10-pk-300-g-1423175p.html#srp
"RG6 Video Cable, 100",54.99,27.43,50.0,electronics,045-2322-6,0.0,https://www.canadiantire.ca/en/pdp/rg6-video-cable-100-0452322p.html#srp
Hoover® Quest™800 Robot Vacuum,649.99,499.93,23.0,cleaning,043-8079-4,3.1,https://www.canadiantire.ca/en/pdp/hoover-quest-800-robot-vacuum-0438079p.html#srp
Replacement Filter for 43-6745,5.99,0.93,84.0,cleaning,043-6642-4,0.0,https://www.canadiantire.ca/en/pdp/replacement-filter-for-43-6745-0436642p.html#srp
"Zombie Hunter Decal Kit, 6-in x 8-in",7.99,1.93,76.0,car-care-accessories,141-0580-2,0.0,https://www.canadiantire.ca/en/pdp/zombie-hunter-decal-kit-6-in-x-8-in-1410580p.html#srp
Wonder Woman Kids Plastic Garden Cultivator,,2.93,,outdoor-tools,299-8083-4,0.0,https://www.canadiantire.ca/en/pdp/wonder-woman-kids-plastic-garden-cultivator-2998083p.html#srp
"Lumax® Metric Fitting Kit, 30-pc",17.99,0.93,95.0,auto-maintenance,028-2928-8,0.0,https://www.canadiantire.ca/en/pdp/lumax-metric-fitting-kit-30-pc-0282928p.html#srp
Black & Decker ORA Vacuum Replacement Filter,12.99,0.93,93.0,cleaning,043-8099-6,0.0,https://www.canadiantire.ca/en/pdp/black-decker-ora-vacuum-replacement-filter-0438099p.html#srp
Wonder Woman Kids Latex Coated Gripper Garden Gloves,,3.93,,outdoor-tools,299-8081-8,0.0,https://www.canadiantire.ca/en/pdp/wonder-woman-kids-latex-coated-gripper-garden-gloves-2998081p.html#srp
"Plastic Spiked Furniture Cups, 1-7/8-in",3.99,0.43,89.0,hardware,046-0886-4,0.0,https://www.canadiantire.ca/en/pdp/plastic-spiked-furniture-cups-1-7-8-in-0460886p.html#srp
"Hoover Type C Vacuum Bag, 3-pk",5.99,0.93,84.0,cleaning,043-6723-2,3.9,https://www.canadiantire.ca/en/pdp/hoover-type-c-vacuum-bag-3-pk-0436723p.html#srp
Sylvania MR16 20W Equivalent Dimmable LED Bulb,14.99,0.93,94.0,electrical,052-2085-2,1.0,https://www.canadiantire.ca/en/pdp/sylvania-mr16-20w-equivalent-dimmable-led-bulb-0522085p.html#srp
"Stem Swivel Caster, 1-1/4-in",6.29,0.93,85.0,hardware,046-0644-0,4.0,https://www.canadiantire.ca/en/pdp/stem-swivel-caster-1-1-4-in-0460644p.html#srp
HEPA Filter for 43-6383 and 43-6381,54.99,3.93,93.0,cleaning,043-6232-0,4.5,https://www.canadiantire.ca/en/pdp/hepa-filter-for-43-6383-and-43-6381-0436232p.html#srp
"Hoover Air Resolve Canister Vacuum Primary Filter, 2-pk",22.99,1.43,94.0,cleaning,043-7839-2,0.0,https://www.canadiantire.ca/en/pdp/hoover-air-resolve-canister-vacuum-primary-filter-2-pk-0437839p.html#srp
4 Seasons Wired Door Bell Push Button,19.99,2.93,85.0,hardware,052-2000-4,5.0,https://www.canadiantire.ca/en/pdp/4-seasons-wired-door-bell-push-button-0522000p.html#srp
"Chrysler Dodge & Eagle 1993 thru 1997 Haynes Repair Manual, 25025",32.99,19.93,40.0,auto-maintenance,025-9340-8,4.7,https://www.canadiantire.ca/en/pdp/chrysler-dodge-eagle-1993-thru-1997-haynes-repair-manual-25025-0259340p.html#srp
"Chrysler Dodge & Eagle 1993 thru 1997 Haynes Repair Manual, 25025",32.99,19.93,40.0,auto-maintenance,025-9340-8,4.7,https://www.canadiantire.ca/en/pdp/chrysler-dodge-eagle-1993-thru-1997-haynes-repair-manual-25025-0259340p.html#srp
HEPA Filter for 43-6383 and 43-6381,54.99,3.93,93.0,cleaning,043-6232-0,4.5,https://www.canadiantire.ca/en/pdp/hepa-filter-for-43-6383-and-43-6381-0436232p.html#srp
"Dodge & Plymouth Neon 1995 thru 1998 Haynes Repair Manual, 30034",32.99,19.93,40.0,auto-maintenance,025-9127-8,0.0,https://www.canadiantire.ca/en/pdp/dodge-plymouth-neon-1995-thru-1998-haynes-repair-manual-30034-0259127p.html#srp
"Petco Tweed Dog Collar, Adjustable, Medium, Pink",11.99,4.43,63.0,pet-care,142-4446-8,2.6,https://www.canadiantire.ca/en/pdp/petco-tweed-dog-collar-adjustable-medium-pink-1424446p.html#srp
Bissell Type 7/8 Filter,12.99,0.93,93.0,cleaning,043-6703-0,0.0,https://www.canadiantire.ca/en/pdp/bissell-type-7-8-filter-0436703p.html#srp
"Matzuo Tournament Crank Lure, 3-in",9.29,4.43,52.0,fishing,077-0164X,1.0,https://www.canadiantire.ca/en/pdp/matzuo-tournament-crank-lure-3-in-0770164p.html#srp
"NOMA CFL 9W PAR20 Reflector Indoor Floodlight Bulbs, 2-pk",22.99,1.93,92.0,electrical,052-5169-6,2.6,https://www.canadiantire.ca/en/pdp/noma-cfl-9w-par20-reflector-indoor-floodlight-bulbs-2-pk-0525169p.html#srp
Bracketron GPS and Smartphone Charger,27.99,13.93,50.0,car-care-accessories,035-0203-6,4.8,https://www.canadiantire.ca/en/pdp/bracketron-gps-and-smartphone-charger-0350203p.html#srp
"GE Phone and Coax Cable Wall Plate, White",10.49,0.93,91.0,electronics,069-8249-0,0.0,https://www.canadiantire.ca/en/pdp/ge-phone-and-coax-cable-wall-plate-white-0698249p.html#srp
"Dirt Devil Style 8 Replacement Vacuum Belts, 2-pk",5.99,0.43,93.0,cleaning,043-6497-0,0.0,https://www.canadiantire.ca/en/pdp/dirt-devil-style-8-replacement-vacuum-belts-2-pk-0436497p.html#srp
Atron Electro Industries Polished Switch Plate,5.99,0.93,84.0,electrical,052-6905-8,0.0,https://www.canadiantire.ca/en/pdp/atron-electro-industries-polished-switch-plate-0526905p.html#srp
"Lagostina Long Handle, Red",9.99,1.43,86.0,kitchen,142-5771-6,4.7,https://www.canadiantire.ca/en/pdp/lagostina-long-handle-red-1425771p.html#srp
"Brinks Privacy Ball Knob, Antique Brass",29.99,18.93,37.0,hardware,046-2494-4,0.0,https://www.canadiantire.ca/en/pdp/brinks-privacy-ball-knob-antique-brass-0462494p.html#srp
"Premier Active Brush Set, 4-pc",20.99,14.99,29.0,paint,049-0683-0,0.0,https://www.canadiantire.ca/en/pdp/premier-active-brush-set-4-pc-0490683p.html#srp
Duck Dynasty Pint Glass,6.99,1.93,72.0,hunting,175-1360-0,0.0,https://www.canadiantire.ca/en/pdp/duck-dynasty-pint-glass-1751360p.html#srp
"System 636 PVC Primer, 473 mL",11.49,1.93,83.0,plumbing,063-2681-6,0.0,https://www.canadiantire.ca/en/pdp/system-636-pvc-primer-473-ml-0632681p.html#srp
iPhone 6 Snowman Phone Case,,1.93,,car-care-accessories,299-1851-8,0.0,https://www.canadiantire.ca/en/pdp/iphone-6-snowman-phone-case-2991851p.html#srp
Princess Kids Garden Trowel,,2.93,,outdoor-tools,199-1202-2,0.0,https://www.canadiantire.ca/en/pdp/princess-kids-garden-trowel-1991202p.html#srp
Reese Towpower 6-Way & 7-Way W/ 2.5 Mounting Box,10.99,0.93,92.0,automotive-outdoor-adventure,040-6814-2,0.0,https://www.canadiantire.ca/en/pdp/reese-towpower-6-way-7-way-w-2-5-mounting-box-0406814p.html#srp
Dirt Devil F29 HEPA Exhaust Replacement Filter,29.99,1.93,94.0,cleaning,043-6220-8,0.0,https://www.canadiantire.ca/en/pdp/dirt-devil-f29-hepa-exhaust-replacement-filter-0436220p.html#srp
"Carlon Wired Edged Door Bell Push Button, Black",16.99,2.43,86.0,hardware,052-1037-4,0.0,https://www.canadiantire.ca/en/pdp/carlon-wired-edged-door-bell-push-button-black-0521037p.html#srp
"Roadguard Accent, 4x4",16.99,1.93,89.0,car-care-accessories,041-8881-6,0.0,https://www.canadiantire.ca/en/pdp/roadguard-accent-4x4-0418881p.html#srp
"Matzuo Rip-n-Roll Hooks, Bronze, 25-pk",7.99,3.93,51.0,fishing,077-9975X,0.0,https://www.canadiantire.ca/en/pdp/matzuo-rip-n-roll-hooks-bronze-25-pk-0779975p.html#srp
"Plumbshop Faucet Tubes, 12-in",6.99,0.93,87.0,plumbing,063-3962-2,0.0,https://www.canadiantire.ca/en/pdp/plumbshop-faucet-tubes-12-in-0633962p.html#srp
"Printed Pet Mats, 18 x 30-in",14.99,7.93,47.0,home-decor,068-7045-2,3.0,https://www.canadiantire.ca/en/pdp/printed-pet-mats-18-x-30-in-0687045p.html#srp
"Dura Lube Code Red Transmission and Power Steering Conditioner, 177-mL",9.99,1.23,88.0,auto-maintenance,038-0235-4,0.0,https://www.canadiantire.ca/en/pdp/dura-lube-code-red-transmission-and-power-steering-conditioner-177-ml-0380235p.html#srp
"Bow CPVC Valve Faucet, MPT x HT",12.49,1.43,89.0,plumbing,063-1954-4,0.0,https://www.canadiantire.ca/en/pdp/bow-cpvc-valve-faucet-mpt-x-ht-0631954p.html#srp
"Liquid-Plumr RV Sanitation Tank Treatment, 2.01L",24.99,10.93,56.0,automotive-outdoor-adventure,040-8263-0,2.5,https://www.canadiantire.ca/en/pdp/liquid-plumr-rv-sanitation-tank-treatment-2-01l-0408263p.html#srp
Chroma Breast Cancer Awareness Decal,6.99,0.43,94.0,car-care-accessories,037-9942-8,5.0,https://www.canadiantire.ca/en/pdp/chroma-breast-cancer-awareness-decal-0379942p.html#srp
"Harley-Davidson Waste Basket, 13-in",16.99,9.93,42.0,car-care-accessories,037-0011-8,0.0,https://www.canadiantire.ca/en/pdp/harley-davidson-waste-basket-13-in-0370011p.html#srp
"Directed Chrysler Plug & Play Remote Starter T-Harness, C1",199.99,34.93,83.0,car-care-accessories,034-2329-8,0.0,https://www.canadiantire.ca/en/pdp/directed-chrysler-plug-play-remote-starter-t-harness-c1-0342329p.html#srp
Instant Off Water Saving Aerator,16.99,2.43,86.0,plumbing,063-5498-6,0.0,https://www.canadiantire.ca/en/pdp/instant-off-water-saving-aerator-0635498p.html#srp
Gardner Bender Solenoid Voltage Tester,29.99,14.93,50.0,electrical,052-0159-0,0.0,https://www.canadiantire.ca/en/pdp/gardner-bender-solenoid-voltage-tester-0520159p.html#srp
"Harley-Davidson Skull Ceramic Coffee Mug, Orange, 11-oz",29.99,16.43,45.0,car-care-accessories,037-0017-6,2.0,https://www.canadiantire.ca/en/pdp/harley-davidson-skull-ceramic-coffee-mug-orange-11-oz-0370017p.html#srp
"Marvel Decal Kit, 10-pc",14.99,1.23,92.0,car-care-accessories,037-0791-0,4.0,https://www.canadiantire.ca/en/pdp/marvel-decal-kit-10-pc-0370791p.html#srp
"4-in. Recessed Light, White",39.99,8.93,78.0,home-decor,052-4112-6,0.0,https://www.canadiantire.ca/en/pdp/4-in-recessed-light-white-0524112p.html#srp
"Canadian Olympic Team iPhone 5 Case, Black",,3.93,,car-care-accessories,199-9182-0,5.0,https://www.canadiantire.ca/en/pdp/canadian-olympic-team-iphone-5-case-black-1999182p.html#srp
"Refresh Mini Dual Air Freshener, 2-pk",,4.99,,car-care-accessories,037-8995X,4.5,https://www.canadiantire.ca/en/pdp/refresh-mini-dual-air-freshener-2-pk-0378995p.html#srp
Dirt Devil Type 82 Filter,3.99,0.43,89.0,cleaning,043-6913-0,0.0,https://www.canadiantire.ca/en/pdp/dirt-devil-type-82-filter-0436913p.html#srp
"RealTree Naturals Beef Bones Dog Treats, 4-Pk, 454-g",8.99,4.93,45.0,pet-care,142-5649-0,2.6,https://www.canadiantire.ca/en/pdp/realtree-naturals-beef-bones-dog-treats-4-pk-454-g-1425649p.html#srp
"Cake Boss Scroll Fondant Imprint Mats, 4-pc",6.99,5.94,15.0,kitchen,142-8036-0,0.0,https://www.canadiantire.ca/en/pdp/cake-boss-scroll-fondant-imprint-mats-4-pc-1428036p.html#srp
Vileda Pro-Wring Mop Refill,6.99,3.43,51.0,cleaning,042-9361-6,5.0,https://www.canadiantire.ca/en/pdp/vileda-pro-wring-mop-refill-0429361p.html#srp
"Heritage The Rock Bi-Clad 50th Anniversary Frying Pan, 9-in",,84.99,,kitchen,299-4001-4,2.2,https://www.canadiantire.ca/en/pdp/heritage-the-rock-bi-clad-50th-anniversary-frying-pan-9-in-2994001p.html#srp
Dirt Devil Type 78 Filter,7.99,0.93,88.0,cleaning,043-6901-8,0.0,https://www.canadiantire.ca/en/pdp/dirt-devil-type-78-filter-0436901p.html#srp
"Case Mate iPhone 7 Naked Tough Case, Clear",39.99,2.93,93.0,car-care-accessories,035-5297-2,0.0,https://www.canadiantire.ca/en/pdp/case-mate-iphone-7-naked-tough-case-clear-0355297p.html#srp
iPhone 5/5S Snowman Phone Case,,1.93,,car-care-accessories,299-1850-0,0.0,https://www.canadiantire.ca/en/pdp/iphone-5-5s-snowman-phone-case-2991850p.html#srp
"Hitch Cover, Worlds Greatest Dad",,2.93,,light-auto-parts,299-0802-2,0.0,https://www.canadiantire.ca/en/pdp/hitch-cover-world-s-greatest-dad-2990802p.html#srp
"Chevron Ikat Deco Mat, 3 x 4",34.99,20.93,40.0,home-decor,068-6392-0,0.0,https://www.canadiantire.ca/en/pdp/chevron-ikat-deco-mat-3-x-4-0686392p.html#srp
Nylabone Puppy Teething Pacifier,9.99,6.93,31.0,pet-care,042-8799-2,4.4,https://www.canadiantire.ca/en/pdp/nylabone-puppy-teething-pacifier-0428799p.html#srp
Sofia 14-oz Straw Bottle,8.99,4.43,51.0,kitchen,142-1444-0,0.0,https://www.canadiantire.ca/en/pdp/sofia-14-oz-straw-bottle-1421444p.html#srp
Scosche 12 Watt Wall Charger with USB Micro Cable,19.99,9.43,53.0,car-care-accessories,035-5235-0,0.0,https://www.canadiantire.ca/en/pdp/scosche-12-watt-wall-charger-with-usb-micro-cable-0355235p.html#srp
"LED Recessed Lighting Kit, 4-in",129.99,19.93,85.0,home-decor,052-6817-8,0.0,https://www.canadiantire.ca/en/pdp/led-recessed-lighting-kit-4-in-0526817p.html#srp
Lysol® Twist Mop Refill,8.99,1.93,79.0,cleaning,142-5413-0,0.0,https://www.canadiantire.ca/en/pdp/lysol-twist-mop-refill-1425413p.html#srp
Quaker Boy Screamin Killar Pipes Predator Calls with DVD,,19.0,,opportunity-buy,899-2926-8,0.0,https://www.canadiantire.ca/en/pdp/quaker-boy-screamin-killar-pipes-predator-calls-with-dvd-8992926p.html#srp
For Living Spin Mop Refill,6.99,0.93,87.0,cleaning,042-8443-8,5.0,https://www.canadiantire.ca/en/pdp/for-living-spin-mop-refill-0428443p.html#srp
"Matzuo Shad Bait Lure, 2 3/4-in",8.29,2.93,65.0,fishing,077-3755X,0.0,https://www.canadiantire.ca/en/pdp/matzuo-shad-bait-lure-2-3-4-in-0773755p.html#srp
"Roadguard Accent, Turbo",16.99,1.93,89.0,car-care-accessories,041-8833-2,5.0,https://www.canadiantire.ca/en/pdp/roadguard-accent-turbo-0418833p.html#srp
Plumbshop Faucet Handle,13.92,1.93,86.0,plumbing,063-3925-2,0.0,https://www.canadiantire.ca/en/pdp/plumbshop-faucet-handle-0633925p.html#srp
iPhone 5/5S Ginger Bread Cookie Phone Case,,1.93,,car-care-accessories,299-1849-6,0.0,https://www.canadiantire.ca/en/pdp/iphone-5-5s-ginger-bread-cookie-phone-case-2991849p.html#srp
Cesar Millan Bubble Ring,11.99,9.93,17.0,pet-care,142-1112-0,0.0,https://www.canadiantire.ca/en/pdp/cesar-millan-bubble-ring-1421112p.html#srp
Harley Davidson Samsung S7 Shell Case,24.99,1.43,94.0,car-care-accessories,035-5296-4,0.0,https://www.canadiantire.ca/en/pdp/harley-davidson-samsung-s7-shell-case-0355296p.html#srp
"Grip Shelf Liner, 18 in x 4 ft, Khaki Plaid",6.99,4.43,37.0,home-organization,042-9645-2,4.0,https://www.canadiantire.ca/en/pdp/grip-shelf-liner-18-in-x-4-ft-khaki-plaid-0429645p.html#srp
Tinks Stretch Scent Wicks,6.99,0.93,87.0,hunting,075-5006-0,0.0,https://www.canadiantire.ca/en/pdp/tink-s-stretch-scent-wicks-0755006p.html#srp
Blazer Rounded Red Lens Replacement for B430BLK,3.49,0.43,88.0,automotive-outdoor-adventure,020-3419-0,0.0,https://www.canadiantire.ca/en/pdp/blazer-rounded-red-lens-replacement-for-b430blk-0203419p.html#srp
"Bahama & Co Scented Necklace Shaped Air Freshener, Waikiki Wild Hibiscus",4.49,2.93,35.0,,037-1074-2,0.0,https://www.canadiantire.ca/en/pdp/bahama-co-scented-necklace-shaped-air-freshener-waikiki-wild-hibiscus-0371074p.html#srp
"Kraft Bubble Mailers, Size #2, 5-pk",6.99,0.93,87.0,,067-6158-2,4.8,https://www.canadiantire.ca/en/pdp/kraft-bubble-mailers-size-2-5-pk-0676158p.html#srp
Anex RGB LED Music Sound Bar,,9.93,,,399-9262-4,0.0,https://www.canadiantire.ca/en/pdp/anex-rgb-led-music-sound-bar-3999262p.html#srp
MASTER Chef Grill Turismo Portable Gas Grill with Foldable Cart,399.99,319.99,20.0,backyard-living,085-0109-2,4.7,https://www.canadiantire.ca/en/pdp/master-chef-grill-turismo-portable-gas-grill-with-foldable-cart-0850109p.html#srp
"Bahama & Co Sandal Scented Air Freshener, Waikiki Wild Hibiscus",4.49,2.93,35.0,,037-1076-8,0.0,https://www.canadiantire.ca/en/pdp/bahama-co-sandal-scented-air-freshener-waikiki-wild-hibiscus-0371076p.html#srp
"CANVAS Jasper All-Weather Wicker Outdoor/Patio Armchair, Stackable, 2-pk",599.99,389.99,35.0,backyard-living,188-0270-0,4.0,https://www.canadiantire.ca/en/pdp/canvas-jasper-all-weather-wicker-outdoor-patio-armchair-stackable-2-pk-1880270p.html#srp
Energizer Emergency Auto Light Safety Kit Combo,,15.93,,hardware,399-9178-6,0.0,https://www.canadiantire.ca/en/pdp/energizer-emergency-auto-light-safety-kit-combo-3999178p.html#srp
"RoomMates Peel & Stick Removable Wallpaper, Repositionable & Washable, 20.5-in x 16.5-ft, Twinkle Twinkle Litter Star",53.99,26.93,50.0,paint,070-2211-8,5.0,https://www.canadiantire.ca/en/pdp/roommates-peel-stick-removable-wallpaper-repositionable-washable-20-5-in-x-16-5-ft-twinkle-twinkle-litter-star-0702211p.html#srp
"CANVAS Gates Steel Outdoor/Patio Conversation Set, 4-pc",1699.99,1099.99,35.0,backyard-living,188-0267-0,1.0,https://www.canadiantire.ca/en/pdp/canvas-gates-steel-outdoor-patio-conversation-set-4-pc-1880267p.html#srp
"Champion Power Equipment 224cc 2-Stage Electric Start Gas Cordless Snowblower, 24-in",,1149.99,,outdoor-tools,399-8608-0,4.8,https://www.canadiantire.ca/en/pdp/champion-power-equipment-224cc-2-stage-electric-start-gas-cordless-snowblower-24-in-3998608p.html#srp
